COUNTRY,Country,SPECIES,Species,MEASURE,Measure,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
FIN,Finland,11,"Carps, barbels and other cyprinids",TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,6532,,
FIN,Finland,11,"Carps, barbels and other cyprinids",TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,6532,,
FIN,Finland,11,"Carps, barbels and other cyprinids",TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,4213,,
FIN,Finland,11,"Carps, barbels and other cyprinids",TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,4213,,
FIN,Finland,11,"Carps, barbels and other cyprinids",TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,5239,,
FIN,Finland,11,"Carps, barbels and other cyprinids",TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,5239,,
FIN,Finland,11,"Carps, barbels and other cyprinids",TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,3870,,
FIN,Finland,11,"Carps, barbels and other cyprinids",TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,3870,,
FIN,Finland,11,"Carps, barbels and other cyprinids",TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,5010,,
FIN,Finland,11,"Carps, barbels and other cyprinids",TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,5010,,
FIN,Finland,11,"Carps, barbels and other cyprinids",TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,4682,,
FIN,Finland,11,"Carps, barbels and other cyprinids",TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,4682,,
TWN,Chinese Taipei,23,"Salmons, trouts, smelts",TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,23,"Salmons, trouts, smelts",TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,23,"Salmons, trouts, smelts",TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,23,"Salmons, trouts, smelts",TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,23,"Salmons, trouts, smelts",TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,23,"Salmons, trouts, smelts",TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,23,"Salmons, trouts, smelts",TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,23,"Salmons, trouts, smelts",TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,23,"Salmons, trouts, smelts",TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,23,"Salmons, trouts, smelts",TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,23,"Salmons, trouts, smelts",TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,23,"Salmons, trouts, smelts",TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,23,"Salmons, trouts, smelts",TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,0,,
IDN,Indonesia,MOF,Freshwater molluscs nei [Mollusca],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,1056,,
IDN,Indonesia,MOF,Freshwater molluscs nei [Mollusca],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,2249,,
IDN,Indonesia,MOF,Freshwater molluscs nei [Mollusca],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,885,,
IDN,Indonesia,MOF,Freshwater molluscs nei [Mollusca],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,967,,
IDN,Indonesia,MOF,Freshwater molluscs nei [Mollusca],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,1461,,
IDN,Indonesia,MOF,Freshwater molluscs nei [Mollusca],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,674,,
IDN,Indonesia,MOF,Freshwater molluscs nei [Mollusca],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,1179,,
IDN,Indonesia,MOF,Freshwater molluscs nei [Mollusca],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,1494,,
IDN,Indonesia,MOF,Freshwater molluscs nei [Mollusca],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,1207,,
IDN,Indonesia,MOF,Freshwater molluscs nei [Mollusca],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,1319,,
IDN,Indonesia,MOF,Freshwater molluscs nei [Mollusca],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,243,,
IDN,Indonesia,MOF,Freshwater molluscs nei [Mollusca],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,864,,
IDN,Indonesia,MOF,Freshwater molluscs nei [Mollusca],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,31995,,
IDN,Indonesia,7,Miscellaneous aquatic animals,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,3810,,
IDN,Indonesia,7,Miscellaneous aquatic animals,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,2427,,
IDN,Indonesia,7,Miscellaneous aquatic animals,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,2754,,
IDN,Indonesia,7,Miscellaneous aquatic animals,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,2432,,
IDN,Indonesia,7,Miscellaneous aquatic animals,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,2265,,
IDN,Indonesia,7,Miscellaneous aquatic animals,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,3509,,
IDN,Indonesia,7,Miscellaneous aquatic animals,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,3251,,
IDN,Indonesia,7,Miscellaneous aquatic animals,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,2835,,
IDN,Indonesia,7,Miscellaneous aquatic animals,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,3485,,
IDN,Indonesia,7,Miscellaneous aquatic animals,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,4998,,
IDN,Indonesia,7,Miscellaneous aquatic animals,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,992,,
IDN,Indonesia,7,Miscellaneous aquatic animals,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,1279,,
IDN,Indonesia,7,Miscellaneous aquatic animals,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,390,E,Estimated value
GRC,Greece,STU,Sturgeons nei [Acipenseridae],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,0,,
GRC,Greece,STU,Sturgeons nei [Acipenseridae],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,0,,
GRC,Greece,STU,Sturgeons nei [Acipenseridae],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,0,,
GRC,Greece,STU,Sturgeons nei [Acipenseridae],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,0,,
GRC,Greece,STU,Sturgeons nei [Acipenseridae],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,0,,
GRC,Greece,STU,Sturgeons nei [Acipenseridae],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,0,,
GRC,Greece,STU,Sturgeons nei [Acipenseridae],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,0,,
GRC,Greece,STU,Sturgeons nei [Acipenseridae],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,0,,
GRC,Greece,STU,Sturgeons nei [Acipenseridae],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,0,,
GRC,Greece,STU,Sturgeons nei [Acipenseridae],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,0,,
GRC,Greece,STU,Sturgeons nei [Acipenseridae],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,0,,
GRC,Greece,STU,Sturgeons nei [Acipenseridae],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,0,,
GRC,Greece,STU,Sturgeons nei [Acipenseridae],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,0,,
CHN,China (People's Republic of),77,Miscellaneous aquatic invertebrates,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,37032,E,Estimated value
CHN,China (People's Republic of),77,Miscellaneous aquatic invertebrates,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,33492,,
CHN,China (People's Republic of),77,Miscellaneous aquatic invertebrates,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,36760,,
CHN,China (People's Republic of),77,Miscellaneous aquatic invertebrates,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,35423,,
CHN,China (People's Republic of),77,Miscellaneous aquatic invertebrates,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,45430,,
CHN,China (People's Republic of),77,Miscellaneous aquatic invertebrates,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,44368,,
CHN,China (People's Republic of),77,Miscellaneous aquatic invertebrates,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,39198,,
CHN,China (People's Republic of),77,Miscellaneous aquatic invertebrates,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,37142,,
CHN,China (People's Republic of),77,Miscellaneous aquatic invertebrates,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,33053,,
CHN,China (People's Republic of),77,Miscellaneous aquatic invertebrates,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,30704,,
CHN,China (People's Republic of),77,Miscellaneous aquatic invertebrates,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,29261,,
CHN,China (People's Republic of),77,Miscellaneous aquatic invertebrates,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,27749,,
CHN,China (People's Republic of),77,Miscellaneous aquatic invertebrates,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,25669,,
POL,Poland,ABK,White bream [Blicca bjoerkna],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,227,,
POL,Poland,ABK,White bream [Blicca bjoerkna],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,212,,
POL,Poland,ABK,White bream [Blicca bjoerkna],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,181,,
POL,Poland,ABK,White bream [Blicca bjoerkna],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,178,,
POL,Poland,ABK,White bream [Blicca bjoerkna],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,172,,
POL,Poland,ABK,White bream [Blicca bjoerkna],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,125,,
POL,Poland,ABK,White bream [Blicca bjoerkna],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,124,,
POL,Poland,ABK,White bream [Blicca bjoerkna],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,154,,
POL,Poland,ABK,White bream [Blicca bjoerkna],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,129,,
POL,Poland,ABK,White bream [Blicca bjoerkna],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,149,,
POL,Poland,ABK,White bream [Blicca bjoerkna],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,163,,
POL,Poland,ABK,White bream [Blicca bjoerkna],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,109,,
POL,Poland,ABK,White bream [Blicca bjoerkna],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,84,,
FIN,Finland,2,Diadromous fishes,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,8268,,
FIN,Finland,2,Diadromous fishes,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,7824,,
FIN,Finland,2,Diadromous fishes,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,7824,,
FIN,Finland,2,Diadromous fishes,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,7472,,
FIN,Finland,2,Diadromous fishes,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,7472,,
FIN,Finland,2,Diadromous fishes,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,6317,,
FIN,Finland,2,Diadromous fishes,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,6317,,
FIN,Finland,2,Diadromous fishes,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,5787,,
FIN,Finland,2,Diadromous fishes,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,5787,,
FIN,Finland,2,Diadromous fishes,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,6696,,
FIN,Finland,2,Diadromous fishes,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,6696,,
FIN,Finland,2,Diadromous fishes,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,6260,,
FIN,Finland,2,Diadromous fishes,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,6260,,
NZL,New Zealand,CGO,Goldfish [Carassius auratus],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,0,,
NZL,New Zealand,CGO,Goldfish [Carassius auratus],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,1,,
NZL,New Zealand,CGO,Goldfish [Carassius auratus],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,1,,
NZL,New Zealand,CGO,Goldfish [Carassius auratus],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,1,,
NZL,New Zealand,CGO,Goldfish [Carassius auratus],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,0,,
NZL,New Zealand,CGO,Goldfish [Carassius auratus],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,1,,
NZL,New Zealand,CGO,Goldfish [Carassius auratus],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,2,,
NZL,New Zealand,CGO,Goldfish [Carassius auratus],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,3,,
NZL,New Zealand,CGO,Goldfish [Carassius auratus],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,3,,
NZL,New Zealand,CGO,Goldfish [Carassius auratus],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,3,,
NZL,New Zealand,CGO,Goldfish [Carassius auratus],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,3,,
NZL,New Zealand,CGO,Goldfish [Carassius auratus],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,3,,
NZL,New Zealand,CGO,Goldfish [Carassius auratus],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,2,,
AUT,Austria,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,370,,
AUT,Austria,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,360,,
AUT,Austria,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,350,,
AUT,Austria,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,350,,
AUT,Austria,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,350,,
AUT,Austria,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,350,,
AUT,Austria,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,350,,
AUT,Austria,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,300,,
AUT,Austria,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,350,,
AUT,Austria,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,350,,
AUT,Austria,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,350,,
AUT,Austria,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,350,,
AUT,Austria,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,350,,
PER,Peru,UDT,Tiger sorubim [Pseudoplatystoma tigrinum],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,106,,
DEU,Germany,FCG,Grass carp(=White amur) [Ctenopharyngodon idellus],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,20,,
DEU,Germany,FCG,Grass carp(=White amur) [Ctenopharyngodon idellus],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,23,,
DEU,Germany,FCG,Grass carp(=White amur) [Ctenopharyngodon idellus],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,23,,
DEU,Germany,FCG,Grass carp(=White amur) [Ctenopharyngodon idellus],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,26,,
DEU,Germany,FCG,Grass carp(=White amur) [Ctenopharyngodon idellus],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,53,,
DEU,Germany,FCG,Grass carp(=White amur) [Ctenopharyngodon idellus],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,10,,
DEU,Germany,FCG,Grass carp(=White amur) [Ctenopharyngodon idellus],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,1,,
DEU,Germany,FCG,Grass carp(=White amur) [Ctenopharyngodon idellus],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,0,,
DEU,Germany,FCG,Grass carp(=White amur) [Ctenopharyngodon idellus],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,0,,
DEU,Germany,FCG,Grass carp(=White amur) [Ctenopharyngodon idellus],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,0,,
DEU,Germany,FCG,Grass carp(=White amur) [Ctenopharyngodon idellus],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,0,,
DEU,Germany,FCG,Grass carp(=White amur) [Ctenopharyngodon idellus],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,0,,
DEU,Germany,FCG,Grass carp(=White amur) [Ctenopharyngodon idellus],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,7,Miscellaneous aquatic animals,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,7,Miscellaneous aquatic animals,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,7,Miscellaneous aquatic animals,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,7,Miscellaneous aquatic animals,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,7,Miscellaneous aquatic animals,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,7,Miscellaneous aquatic animals,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,7,Miscellaneous aquatic animals,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,7,Miscellaneous aquatic animals,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,7,Miscellaneous aquatic animals,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,7,Miscellaneous aquatic animals,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,7,Miscellaneous aquatic animals,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,7,Miscellaneous aquatic animals,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,7,Miscellaneous aquatic animals,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,0,,
POL,Poland,PLN,European whitefish [Coregonus lavaretus],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,7,,
POL,Poland,PLN,European whitefish [Coregonus lavaretus],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,9,,
POL,Poland,PLN,European whitefish [Coregonus lavaretus],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,9,,
POL,Poland,PLN,European whitefish [Coregonus lavaretus],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,9,,
POL,Poland,PLN,European whitefish [Coregonus lavaretus],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,7,,
POL,Poland,PLN,European whitefish [Coregonus lavaretus],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,5,,
POL,Poland,PLN,European whitefish [Coregonus lavaretus],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,11,,
POL,Poland,PLN,European whitefish [Coregonus lavaretus],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,11,,
POL,Poland,PLN,European whitefish [Coregonus lavaretus],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,12,,
POL,Poland,PLN,European whitefish [Coregonus lavaretus],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,12,,
POL,Poland,PLN,European whitefish [Coregonus lavaretus],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,10,,
POL,Poland,PLN,European whitefish [Coregonus lavaretus],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,9,,
POL,Poland,PLN,European whitefish [Coregonus lavaretus],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,9,,
POL,Poland,13,Miscellaneous freshwater fishes,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,16619,,
POL,Poland,13,Miscellaneous freshwater fishes,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,16621,,
POL,Poland,13,Miscellaneous freshwater fishes,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,16678,,
POL,Poland,13,Miscellaneous freshwater fishes,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,16653,,
POL,Poland,13,Miscellaneous freshwater fishes,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,16563,,
POL,Poland,13,Miscellaneous freshwater fishes,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,16519,,
POL,Poland,13,Miscellaneous freshwater fishes,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,16645,,
POL,Poland,13,Miscellaneous freshwater fishes,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,16604,,
POL,Poland,13,Miscellaneous freshwater fishes,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,16619,,
POL,Poland,13,Miscellaneous freshwater fishes,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,16634,,
POL,Poland,13,Miscellaneous freshwater fishes,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,16544,,
POL,Poland,13,Miscellaneous freshwater fishes,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,16557,,
POL,Poland,13,Miscellaneous freshwater fishes,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,16490,,
LTU,Lithuania,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,1,,
LTU,Lithuania,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,0,,
LTU,Lithuania,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,0,,
FIN,Finland,AYS,"Euro-American crayfishes nei [Astacidae, Cambaridae]",TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,143,,
FIN,Finland,AYS,"Euro-American crayfishes nei [Astacidae, Cambaridae]",TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,0,,
FIN,Finland,AYS,"Euro-American crayfishes nei [Astacidae, Cambaridae]",TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,0,,
FIN,Finland,AYS,"Euro-American crayfishes nei [Astacidae, Cambaridae]",TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,0,,
FIN,Finland,AYS,"Euro-American crayfishes nei [Astacidae, Cambaridae]",TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,0,,
